area_title,occ_title,tot_emp
Arizona,"Library Assistants, Clerical","1,480"
Arizona,Loan Interviewers and Clerks,"6,960"
Arizona,New Accounts Clerks,310
Arizona,Order Clerks,"1,870"
Arizona,"Human Resources Assistants, Except Payroll and Timekeeping","2,430"
Arizona,Receptionists and Information Clerks,"22,350"
Arizona,Reservation and Transportation Ticket Agents and Travel Clerks,"4,060"
Arizona,"Information and Record Clerks, All Other","4,630"
Arizona,Cargo and Freight Agents,"1,490"
Arizona,Couriers and Messengers,"1,180"
Arizona,Public Safety Telecommunicators,"2,210"
Arizona,"Dispatchers, Except Police, Fire, and Ambulance","3,910"
Arizona,"Meter Readers, Utilities",810
Arizona,Postal Service Clerks,"1,050"
Arizona,Postal Service Mail Carriers,"5,550"
Arizona,"Postal Service Mail Sorters, Processors, and Processing Machine Operators","1,620"
Arizona,"Production, Planning, and Expediting Clerks","7,810"
Arizona,"Shipping, Receiving, and Inventory Clerks","10,550"
Arizona,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",650
Arizona,Executive Secretaries and Executive Administrative Assistants,"8,360"
Arizona,Legal Secretaries and Administrative Assistants,"3,260"
Arizona,Medical Secretaries and Administrative Assistants,"14,720"
Arizona,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","42,370"
Arizona,Data Entry Keyers,"4,130"
Arizona,Word Processors and Typists,280
Arizona,Desktop Publishers,120
Arizona,Insurance Claims and Policy Processing Clerks,"7,400"
Arizona,"Mail Clerks and Mail Machine Operators, Except Postal Service",910
Arizona,"Office Clerks, General","53,580"
Arizona,"Office Machine Operators, Except Computer",880
Arizona,Proofreaders and Copy Markers,290
Arizona,Statistical Assistants,120
Arizona,"Office and Administrative Support Workers, All Other","3,510"
Arizona,"Farming, Fishing, and Forestry Occupations","11,950"
Arizona,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",570
Arizona,Agricultural Inspectors,170
Arizona,Agricultural Equipment Operators,240
Arizona,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","10,350"
Arizona,"Farmworkers, Farm, Ranch, and Aquacultural Animals",420
Arizona,"Agricultural Workers, All Other",50
Arizona,Forest and Conservation Workers,60
Arizona,Logging Equipment Operators,**
Arizona,Construction and Extraction Occupations,"136,320"
Arizona,First-Line Supervisors of Construction Trades and Extraction Workers,"16,410"
Arizona,Boilermakers,**
Arizona,Brickmasons and Blockmasons,560
Arizona,Stonemasons,210
Arizona,Carpenters,"15,940"
Arizona,Carpet Installers,330
Arizona,"Floor Layers, Except Carpet, Wood, and Hard Tiles",**
Arizona,Floor Sanders and Finishers,**
Arizona,Tile and Stone Setters,"1,270"
Arizona,Cement Masons and Concrete Finishers,"6,510"
Arizona,Construction Laborers,"22,340"
Arizona,"Paving, Surfacing, and Tamping Equipment Operators","1,350"
Arizona,Operating Engineers and Other Construction Equipment Operators,"8,400"
Arizona,Drywall and Ceiling Tile Installers,"3,810"
Arizona,Tapers,780
Arizona,Electricians,"13,810"
Arizona,Glaziers,"1,510"
Arizona,"Insulation Workers, Floor, Ceiling, and Wall",570
Arizona,"Insulation Workers, Mechanical",**
Arizona,"Painters, Construction and Maintenance","5,610"
Arizona,Paperhangers,**
Arizona,Pipelayers,880
Arizona,"Plumbers, Pipefitters, and Steamfitters","9,140"
Arizona,Plasterers and Stucco Masons,"2,340"
Arizona,Reinforcing Iron and Rebar Workers,60
Arizona,Roofers,"2,760"
Arizona,Sheet Metal Workers,"3,310"
Arizona,Structural Iron and Steel Workers,"1,810"
Arizona,Solar Photovoltaic Installers,**
Arizona,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",460
Arizona,Helpers--Carpenters,800
Arizona,Helpers--Electricians,"1,770"
Arizona,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",290
Arizona,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",730
Arizona,Helpers--Roofers,190
Arizona,"Helpers, Construction Trades, All Other",750
Arizona,Construction and Building Inspectors,"2,340"
Arizona,Elevator and Escalator Installers and Repairers,350
Arizona,Fence Erectors,**
Arizona,Hazardous Materials Removal Workers,410
Arizona,Highway Maintenance Workers,"1,540"
Arizona,Rail-Track Laying and Maintenance Equipment Operators,200
Arizona,Septic Tank Servicers and Sewer Pipe Cleaners,320
Arizona,Miscellaneous Construction and Related Workers,"1,080"
Arizona,"Excavating and Loading Machine and Dragline Operators, Surface Mining",990
Arizona,Continuous Mining Machine Operators,"1,180"
Arizona,"Rock Splitters, Quarry",60
Arizona,"Roustabouts, Oil and Gas",**
Arizona,Helpers--Extraction Workers,590
Arizona,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",800
Arizona,"Underground Mining Machine Operators and Extraction Workers, All Other",110
Arizona,"Installation, Maintenance, and Repair Occupations","117,030"
Arizona,"First-Line Supervisors of Mechanics, Installers, and Repairers","11,400"
Arizona,"Computer, Automated Teller, and Office Machine Repairers","1,740"
Arizona,"Radio, Cellular, and Tower Equipment Installers and Repairers",280
Arizona,"Telecommunications Equipment Installers and Repairers, Except Line Installers","4,130"
Arizona,Avionics Technicians,610
Arizona,"Electric Motor, Power Tool, and Related Repairers",740
Arizona,"Electrical and Electronics Installers and Repairers, Transportation Equipment",120
Arizona,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",740
Arizona,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",260
Arizona,"Electronic Equipment Installers and Repairers, Motor Vehicles",150
Arizona,Audiovisual Equipment Installers and Repairers,"1,940"
Arizona,Security and Fire Alarm Systems Installers,"1,880"
Arizona,Aircraft Mechanics and Service Technicians,"4,740"
Arizona,Automotive Body and Related Repairers,"2,520"
Arizona,Automotive Glass Installers and Repairers,430
Arizona,Automotive Service Technicians and Mechanics,"14,320"
Arizona,Bus and Truck Mechanics and Diesel Engine Specialists,"3,850"
Arizona,Farm Equipment Mechanics and Service Technicians,300
Arizona,"Mobile Heavy Equipment Mechanics, Except Engines","3,940"
Arizona,Motorboat Mechanics and Service Technicians,280
Arizona,Motorcycle Mechanics,130
Arizona,Outdoor Power Equipment and Other Small Engine Mechanics,600
Arizona,Bicycle Repairers,160
Arizona,Recreational Vehicle Service Technicians,**
Arizona,Tire Repairers and Changers,"3,030"
Arizona,Mechanical Door Repairers,460
Arizona,"Control and Valve Installers and Repairers, Except Mechanical Door",**
Arizona,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","9,600"
Arizona,Home Appliance Repairers,430
Arizona,Industrial Machinery Mechanics,"3,670"
Arizona,"Maintenance Workers, Machinery","1,220"
Arizona,Millwrights,320
Arizona,Electrical Power-Line Installers and Repairers,890
Arizona,Telecommunications Line Installers and Repairers,"1,400"
Arizona,Camera and Photographic Equipment Repairers,**
Arizona,Medical Equipment Repairers,710
Arizona,Musical Instrument Repairers and Tuners,**
Arizona,Watch and Clock Repairers,**
Arizona,"Maintenance and Repair Workers, General","30,380"
Arizona,"Coin, Vending, and Amusement Machine Servicers and Repairers",410
Arizona,Locksmiths and Safe Repairers,**
Arizona,Riggers,90
Arizona,"Helpers--Installation, Maintenance, and Repair Workers","2,430"
Arizona,"Installation, Maintenance, and Repair Workers, All Other","3,460"
Arizona,Production Occupations,"108,520"
Arizona,First-Line Supervisors of Production and Operating Workers,"7,990"
Arizona,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",770
Arizona,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","4,090"
Arizona,Engine and Other Machine Assemblers,260
Arizona,Structural Metal Fabricators and Fitters,"1,650"
Arizona,Fiberglass Laminators and Fabricators,60
Arizona,Miscellaneous Assemblers and Fabricators,"14,750"
Arizona,Bakers,"2,780"
Arizona,Butchers and Meat Cutters,"2,300"
Arizona,"Meat, Poultry, and Fish Cutters and Trimmers",700
Arizona,Slaughterers and Meat Packers,560
Arizona,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",190
Arizona,Food Batchmakers,"2,370"
Arizona,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",820
Arizona,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",50
Arizona,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",110
Arizona,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","1,260"
Arizona,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",80
Arizona,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",660
Arizona,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",180
Arizona,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",320
Arizona,Machinists,"3,910"
Arizona,Metal-Refining Furnace Operators and Tenders,300
Arizona,"Pourers and Casters, Metal",**
Arizona,"Model Makers, Metal and Plastic",70
Arizona,Foundry Mold and Coremakers,120
Arizona,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","1,470"
Arizona,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","1,430"
Arizona,Tool and Die Makers,310
Arizona,"Welders, Cutters, Solderers, and Brazers","5,460"
Arizona,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",210
Arizona,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",160
Arizona,"Layout Workers, Metal and Plastic",70
Arizona,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",520
Arizona,"Metal Workers and Plastic Workers, All Other",210
Arizona,Prepress Technicians and Workers,310
Arizona,Printing Press Operators,"2,490"
Arizona,Print Binding and Finishing Workers,380
Arizona,Laundry and Dry-Cleaning Workers,"3,140"
Arizona,"Pressers, Textile, Garment, and Related Materials",840
Arizona,Sewing Machine Operators,"1,980"
Arizona,"Tailors, Dressmakers, and Custom Sewers",200
Arizona,"Textile Cutting Machine Setters, Operators, and Tenders",280
Arizona,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",**
Arizona,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",60
Arizona,Upholsterers,400
Arizona,"Textile, Apparel, and Furnishings Workers, All Other",40
Arizona,Cabinetmakers and Bench Carpenters,"1,610"
Arizona,Furniture Finishers,370
Arizona,"Sawing Machine Setters, Operators, and Tenders, Wood",620
Arizona,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","1,320"
Arizona,"Woodworkers, All Other",70
Arizona,Power Distributors and Dispatchers,80
Arizona,Power Plant Operators,650
Arizona,Stationary Engineers and Boiler Operators,180
Arizona,Water and Wastewater Treatment Plant and System Operators,"2,210"
Arizona,Chemical Plant and System Operators,**
Arizona,Gas Plant Operators,40
Arizona,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",**
Arizona,"Plant and System Operators, All Other",170
Arizona,Chemical Equipment Operators and Tenders,630
Arizona,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",970
Arizona,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",470
Arizona,"Grinding and Polishing Workers, Hand",340
Arizona,"Mixing and Blending Machine Setters, Operators, and Tenders","1,640"
Arizona,"Cutters and Trimmers, Hand",140
Arizona,"Cutting and Slicing Machine Setters, Operators, and Tenders",760
Arizona,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","1,120"
Arizona,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",130
Arizona,"Inspectors, Testers, Sorters, Samplers, and Weighers","8,650"
Arizona,Jewelers and Precious Stone and Metal Workers,**
Arizona,Dental Laboratory Technicians,480
Arizona,Medical Appliance Technicians,240
Arizona,Ophthalmic Laboratory Technicians,150
Arizona,Packaging and Filling Machine Operators and Tenders,"4,250"
Arizona,"Painting, Coating, and Decorating Workers",210
Arizona,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","1,940"
Arizona,Photographic Process Workers and Processing Machine Operators,160
Arizona,Computer Numerically Controlled Tool Operators,"1,580"
Arizona,Computer Numerically Controlled Tool Programmers,240
Arizona,Adhesive Bonding Machine Operators and Tenders,40
Arizona,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",300
Arizona,Cooling and Freezing Equipment Operators and Tenders,40
Arizona,Etchers and Engravers,120
Arizona,"Molders, Shapers, and Casters, Except Metal and Plastic",850
Arizona,"Paper Goods Machine Setters, Operators, and Tenders",400
Arizona,Tire Builders,120
Arizona,Helpers--Production Workers,"2,550"
Arizona,"Production Workers, All Other","2,560"
Arizona,Transportation and Material Moving Occupations,"227,680"
Arizona,Aircraft Cargo Handling Supervisors,230
Arizona,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","9,200"
Arizona,"Airline Pilots, Copilots, and Flight Engineers","2,090"
Arizona,Commercial Pilots,"1,440"
Arizona,Air Traffic Controllers,410
Arizona,Airfield Operations Specialists,120
Arizona,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",150
Arizona,Driver/Sales Workers,"8,980"
Arizona,Heavy and Tractor-Trailer Truck Drivers,"26,790"
Arizona,Light Truck Drivers,"16,940"
Arizona,"Bus Drivers, Transit and Intercity","3,190"
Arizona,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","13,220"
Arizona,"Motor Vehicle Operators, All Other","1,100"
Arizona,Locomotive Engineers,**
Arizona,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",**
Arizona,Railroad Conductors and Yardmasters,590
Arizona,Motorboat Operators,40
Arizona,Parking Attendants,"4,120"
Arizona,Automotive and Watercraft Service Attendants,"2,240"
Arizona,Traffic Technicians,140
Arizona,Transportation Inspectors,470
Arizona,Passenger Attendants,140
